Index,Body of Size Rank 1 Area,Body of Size Rank 2 Area,Body of Size Rank 3 Area,Body of Size Rank 4 Area,Body of Size Rank 5 Area
955,2286359.2,1597885.4,410662.3,189755.73,86740.445
956,2279524.2,1595966.0,393824.28,189697.31,82520.92
957,2313165.5,1590371.8,677395.8,194938.8,193884.3
958,2306713.5,1586056.0,681174.75,195808.19,195301.14
959,2307310.5,1586077.1,638913.2,195787.08,183957.12
960,2308126.2,1583861.8,600069.94,195572.27,170964.3
961,2302682.2,1584223.9,560974.5,192708.52,154848.31
962,2300959.5,1587443.4,525931.0,195425.69,134475.12
963,2297251.2,1588376.5,501804.4,192874.02,120421.64
964,2293596.8,1592757.2,467199.72,192905.06,105220.98
965,2286873.8,1594616.6,426120.06,187508.86,89790.516
966,2286100.8,1595178.5,411738.16,189953.92,88636.11
967,2277786.0,1597419.1,381990.56,189769.69,80421.79
968,2276793.8,1598129.8,352963.28,195176.5,70031.42
969,2313866.2,1593168.2,744028.6,206003.19,194520.52
970,2299002.2,1587081.5,778796.0,221534.33,195923.64
971,2302744.5,1586279.0,721673.7,207029.3,196155.9
972,2305328.8,1586017.2,679209.3,197662.53,196110.56
973,2308154.5,1588830.0,648417.3,196082.12,186443.17
974,2304401.2,1583948.2,590954.2,195836.42,164886.77
975,2303071.5,1584274.6,551646.75,193043.34,151422.12
976,2301434.5,1587199.6,527596.25,195787.67,136945.66
977,2294784.8,1592033.1,479547.66,193296.81,108715.195
978,2289274.2,1593549.6,451052.44,190616.66,98924.11
979,2287298.8,1594757.5,429332.3,187759.5,89241.72
980,2279486.5,1596767.2,392490.5,190204.34,81858.875
981,2310917.5,1595232.0,791597.3,217663.73,192197.31
982,2294766.2,1586149.9,830359.4,228992.1,196069.25
983,2298775.2,1586555.1,766802.9,218248.16,196288.28
984,2302708.0,1586399.8,731595.2,209386.47,196287.86
985,2304101.5,1586201.5,697624.4,200560.42,196299.92
986,2308354.0,1586142.0,631869.7,196141.88,181459.75
987,2307416.8,1583880.5,600253.5,196003.83,169692.94
988,2303329.2,1584200.2,560023.44,193137.8,154294.36
989,2300783.8,1587613.8,515608.8,193173.61,128900.51
990,2296894.8,1591798.1,484781.66,193405.72,110638.9
991,2289155.2,1593310.0,454561.2,190544.9,99216.94
992,2286859.8,1595015.4,416945.47,187648.72,88038.3
993,2313027.5,1594412.1,850102.3,234553.34,193322.52
994,2297259.8,1585840.9,935075.4,261044.58,192690.97
995,2292675.0,1588252.8,888088.5,246378.14,193046.73
996,2297350.2,1584147.4,852086.4,235090.03,193222.97
997,2297630.0,1584904.9,821583.3,228720.45,196038.38
998,2298670.0,1586606.9,758942.94,214690.88,196229.08
999,2302560.2,1586395.0,719327.25,206203.12,196228.7
1000,2305143.8,1586134.6,676619.6,196250.55,192540.55
1001,2308908.5,1583788.8,609174.56,196042.88,173652.3
1002,2304395.2,1584273.8,579297.1,195803.3,159302.73
1003,2301752.2,1584467.4,532738.0,193006.95,139899.31
1004,2297627.8,1591682.9,490643.25,193226.4,112574.336
1005,2294708.2,1587582.2,891234.4,240195.89,192730.27
1006,2297772.2,1588115.2,871597.8,239479.08,192957.55
1007,2298025.5,1584699.0,858568.9,234817.19,192938.14
1008,2295516.8,1583872.8,836323.2,232540.61,193040.56
1009,2298620.8,1584986.9,815463.75,226620.27,195844.33
1010,2298935.0,1587645.6,793111.44,218822.55,195977.14
1011,2300113.8,1586910.8,757074.0,214988.62,195987.39
1012,2303834.0,1586647.6,726610.9,209743.44,195987.72
1013,2304968.0,1586594.5,707796.06,204799.1,195949.4
1014,2307742.0,1586240.4,679968.9,195962.86,193558.62
1015,2310176.5,1589314.8,661000.75,195849.83,187221.3
1016,2309991.8,1589540.6,648872.9,195983.55,181092.88
1017,2312511.0,1584342.9,623670.25,195664.17,168807.94
1018,2309474.5,1584656.5,586524.8,195550.7,163363.84
1019,2304527.0,1584736.0,570444.75,192834.38,154198.9
1020,2302208.5,1588293.6,534677.7,192622.95,140858.97
1021,2299521.5,1588262.9,517079.84,195569.88,130713.43
1022,2297989.2,1592101.0,503520.75,192870.12,115084.625
1023,2294430.0,1592981.5,469167.78,193065.28,104797.74
1024,2288813.5,1594026.9,453021.03,187736.1,97927.56
1025,2289310.8,1595946.0,427823.7,187385.4,94115.82
1026,2282127.5,1596077.5,407647.03,189917.33,86443.625
1027,2285184.5,1596422.1,410813.56,189918.34,83315.445
1028,2313177.8,1592000.0,682154.25,195264.03,190010.45
1029,2307292.0,1589352.8,686316.75,196334.44,196008.86
1030,2307914.8,1589235.2,664073.94,196131.0,188740.12
1031,2310859.0,1589511.1,631230.5,195846.78,179712.62
1032,2310329.2,1584381.8,615316.4,195822.03,169695.9
1033,2307659.5,1584663.6,585607.0,195642.06,161593.81
1034,2303607.2,1584968.1,555385.1,192898.47,147049.1
1035,2301962.8,1588151.8,522525.53,195565.11,133196.3
1036,2298710.8,1589060.6,508461.75,195550.19,125630.88
1037,2299503.5,1593237.2,479586.06,192838.72,108700.71
1038,2294975.8,1593877.9,479840.9,187579.03,101329.36
1039,2291583.8,1594595.4,449467.34,187773.23,95089.51
1040,2310131.0,1596302.0,807335.8,219734.7,192595.7
1041,2298173.0,1585140.4,840928.44,231560.61,193108.78
1042,2295088.5,1586478.2,831560.75,228688.84,193058.84
1043,2298862.2,1587425.4,791922.44,219020.81,195966.02
1044,2299849.8,1587090.6,762474.9,217011.22,196033.42
1045,2300111.8,1587038.6,742060.94,208936.36,196132.69
1046,2306411.8,1586702.8,706462.44,196034.56,195812.36
1047,2307753.0,1589276.1,681667.3,196201.94,191833.14
1048,2305488.5,1589534.6,645715.2,196057.36,182920.66
1049,2308752.8,1584593.9,602972.06,195861.81,166443.7
1050,2305557.0,1584833.6,577716.0,195748.25,157770.12
1051,2303871.2,1585091.5,554529.1,192978.12,143941.28
1052,2310386.0,1585144.6,603672.3,195312.97,166593.56
1053,2309799.0,1584526.6,599994.0,195922.3,166355.95
1054,2304490.8,1585067.8,556047.75,193179.27,148523.12
1055,2302454.0,1587923.9,526421.8,195685.75,133092.2
1056,2298606.5,1591581.5,501097.03,193224.75,117498.56
1057,2295274.5,1593336.5,465448.97,193125.86,100775.56
1058,2289184.8,1594747.2,444133.44,187815.53,94391.836
1059,2288466.8,1595904.0,425005.53,187599.22,85719.5
1060,2280822.8,1595168.5,394073.2,189914.0,80101.62
1061,2279366.0,1594934.5,376658.3,195023.92,77020.16
1062,2278396.5,1595921.4,355698.38,195266.97,70650.05
1063,2279306.2,1597270.4,334619.0,195719.66,64278.36
1064,2315087.8,1593302.2,594639.6,194152.77,161269.11
1065,2308921.2,1584801.5,592468.75,195845.47,161197.55
1066,2302698.2,1585173.0,545500.06,193025.23,140837.78
1067,2298074.5,1588498.9,511545.9,193179.2,123438.94
1068,2294784.5,1595979.6,468601.44,193165.92,103884.984
1069,2288438.0,1595072.2,438882.9,187901.64,89970.53
1070,2287951.2,1598262.2,420676.5,187629.86,85942.375
1071,2280860.5,1595719.8,398018.62,190201.66,80457.164
1072,2281734.5,1595621.2,366978.25,195199.05,74225.77
1073,2278907.0,1597996.5,353902.53,195551.2,68224.336
1074,2279233.0,1598260.5,329095.5,195985.44,63824.97
1075,2283653.0,1600164.0,307317.9,196076.3,66378.1
1076,2316941.2,1595668.9,667453.0,194520.69,185004.9
1077,2307702.5,1589400.4,670783.3,196306.19,189579.6
1078,2307674.2,1589482.2,632765.9,196321.47,178861.03
1079,2308311.0,1584772.1,589746.0,195997.98,162009.56
1080,2304005.8,1585078.9,557154.75,193149.66,145075.23
1081,2299499.5,1587911.8,525650.25,193212.61,130258.47
1082,2298426.8,1592464.5,483501.84,193214.58,110638.625
1083,2293145.0,1593599.4,463701.6,188120.78,97328.8
1084,2288607.8,1595241.1,431839.6,187796.16,88280.766
1085,2282502.5,1596500.9,401828.28,190215.58,82306.92
1086,2281583.2,1595478.5,379884.1,192566.47,75942.19
1087,2278958.8,1598201.0,349478.97,195596.94,68302.83
1088,2314174.2,1596274.5,803603.75,213821.53,191810.92
1089,2297775.5,1585466.9,850082.94,229968.5,193365.52
1090,2298091.5,1587143.0,797169.1,220910.72,196274.06
1091,2298737.2,1587101.0,766207.7,210794.97,196320.33
1092,2299839.2,1586915.4,731779.9,203705.52,196326.25
1093,2305462.2,1589429.8,681466.44,196362.61,192406.23
1094,2306135.8,1589437.0,650352.0,196269.86,182979.22
1095,2310025.0,1584220.5,612698.75,196199.08,171910.39
1096,2307166.2,1584878.2,579568.7,193209.8,155699.25
1097,2303363.0,1584950.8,550681.7,193228.55,144802.06
1098,2298646.5,1588672.4,510488.38,193406.48,120269.055
1099,2298085.2,1592674.4,482338.0,190813.02,104888.375
1100,2309312.0,1590167.4,685057.25,196131.06,180546.33
1101,2309165.5,1589971.9,689371.5,196363.22,189235.62
1102,2308513.2,1590297.2,659006.9,196212.83,184876.22
1103,2309493.2,1589849.2,638884.0,196250.23,179493.42
1104,2311388.0,1586928.1,630225.06,196288.19,176086.72
1105,2308708.5,1584592.8,605700.6,196056.58,166759.11
1106,2307985.2,1584829.9,586110.8,195977.62,158635.73
1107,2304376.0,1585106.8,570028.2,193115.5,153268.66
1108,2302805.2,1585657.1,540203.3,193109.3,139053.72
1109,2301522.0,1589164.9,518585.06,195707.0,128742.06
1110,2298837.5,1589071.9,507480.3,193306.78,118752.03
1111,2308108.2,1592084.2,749268.2,203327.69,195821.38
1112,2299350.0,1587496.0,781061.0,212561.92,196293.92
1113,2300242.8,1587602.6,756604.3,202475.16,196150.55
1114,2303941.5,1587310.4,715765.06,199676.42,196150.53
1115,2307076.8,1589585.4,696157.75,196318.25,195635.5
1116,2309546.2,1589688.1,654676.1,196306.45,185457.67
1117,2310663.5,1587296.6,633346.94,196152.98,177969.45
1118,2308263.0,1584552.6,621779.2,196038.0,171155.78
1119,2312456.0,1585004.0,602139.4,196037.03,162083.98
1120,2309178.2,1585287.0,581650.44,195848.67,156433.52
1121,2305032.5,1585327.4,551110.9,193291.31,142802.36
1122,2300789.5,1585688.1,525634.94,195969.1,131291.98
1123,2314943.5,1590893.5,643955.56,195400.17,175336.34
1124,2310897.2,1584715.1,623945.2,196238.6,169008.7
1125,2308853.0,1584914.5,587301.06,196066.8,157750.89
1126,2305025.8,1585077.8,565582.94,193380.9,149555.3
1127,2300179.0,1585613.6,529962.94,195981.28,131326.78
1128,2300339.2,1588893.5,514136.75,193426.33,122866.086
1129,2299715.0,1592674.2,502143.9,190642.78,113069.32
1130,2295752.8,1593635.2,466998.38,190860.77,100077.41
1131,2290003.2,1594319.6,452073.44,185562.28,95584.02
1132,2289026.8,1596013.8,424232.22,187818.42,87027.266
1133,2282998.0,1596740.6,406199.88,190415.3,80731.26
1134,2282968.5,1596420.0,400014.1,190112.58,79599.49
1135,2314518.5,1590649.5,636627.06,195402.12,168850.98
1136,2310193.8,1587054.4,632359.9,196409.98,174799.92
1137,2308783.8,1584827.9,597444.56,196273.69,162838.89
1138,2304085.0,1585251.5,555592.7,193439.36,144982.36
1139,2302592.8,1585477.0,537278.44,193413.84,135304.6
1140,2298775.2,1592023.8,500307.06,190921.08,114870.76
1141,2297889.5,1593650.0,465481.62,190717.23,101933.0
1142,2290785.2,1595404.6,440715.25,187963.39,94123.266
1143,2283536.0,1597224.6,410833.44,187758.16,78185.47
1144,2278444.5,1598469.1,389576.28,190271.86,77527.48
1145,2279788.8,1595249.6,362179.53,195763.14,68185.46
1146,2280565.5,1597845.9,332885.0,196098.78,64061.887
1147,2313698.0,1593607.8,570312.06,194501.17,155960.72
1148,2307168.8,1585303.5,580507.56,193340.42,152103.08
1149,2303645.8,1585481.4,540795.4,193414.5,135756.94
1150,2299577.5,1589060.6,509939.44,191065.34,117201.84
1151,2298740.5,1593481.2,472136.03,190863.4,103471.266
1152,2289706.0,1594720.0,446639.25,185621.58,91372.92
1153,2286492.2,1596132.8,419024.0,185206.31,82681.62
1154,2280071.0,1598229.2,387271.2,190295.48,77630.13
1155,2283127.0,1595814.5,364643.62,195534.44,71273.88
1156,2281416.0,1596652.6,344586.22,195863.27,64227.312
1157,2284501.0,1599594.6,319026.1,196108.53,66790.67
1158,2286563.5,1598036.2,298985.94,196169.62,66373.15
1159,2305594.8,1595453.5,488390.78,191204.05,115782.586
1160,2299490.5,1589114.5,506389.8,190869.8,115862.64
1161,2296413.5,1593812.4,474689.5,190841.81,100653.18
1162,2289085.2,1595572.1,436098.56,185372.8,86973.63
1163,2284404.8,1597181.9,410944.53,190249.28,81313.83
1164,2280364.8,1598130.0,389205.72,190081.53,79179.34
1165,2279850.0,1594672.2,358108.72,195577.52,68152.375
1166,2280428.2,1596993.5,337740.5,195945.03,64304.08
1167,2284881.5,1599855.2,311954.6,196099.33,66494.06
1168,2286349.2,1598271.6,295782.7,196137.62,66252.84
1169,2287786.0,1594555.9,269632.38,198619.72,68492.83
1170,2292280.5,1593905.4,239272.73,196641.8,68435.63
1171,2320899.0,1602879.1,843533.6,226378.64,190877.88
1172,2296129.8,1585689.8,941555.06,246339.0,195812.44
1173,2294993.5,1588363.6,902033.1,242639.97,193210.39
1174,2297516.0,1585870.0,872885.3,235917.0,193327.72
1175,2291852.0,1586321.6,831624.5,223551.5,193488.95
1176,2297604.8,1587435.2,797423.9,215327.12,196394.95
1177,2298948.5,1587209.2,754643.8,207830.06,196500.86
1178,2303262.8,1587027.4,707480.4,196960.19,196433.06
1179,2306195.8,1589604.0,667137.9,196354.19,186393.56
1180,2310235.5,1584648.0,620863.0,196166.4,170112.25
1181,2308470.2,1585043.5,583939.5,193276.52,155342.58
1182,2303203.8,1585304.1,537407.7,193278.47,135040.53
1183,2316836.5,1595608.8,821773.8,221098.62,189467.72
1184,2299563.5,1583606.4,962675.94,253136.84,190112.84
1185,2294646.5,1586903.1,919679.3,245934.08,193111.48
1186,2294743.5,1587057.2,877487.06,237898.78,193381.4
1187,2297956.0,1584210.5,847044.44,225026.48,193527.67
1188,2298985.0,1587457.9,785215.06,214548.3,196536.97
1189,2300171.8,1587218.2,744647.0,205574.6,196566.27
1190,2308675.2,1589736.5,682240.4,196528.31,189983.33
1191,2312506.8,1587251.8,629082.94,196328.16,172503.95
1192,2309083.0,1585043.4,584668.3,196108.97,157140.17
1193,2300740.8,1585972.9,527555.7,193478.64,128086.16
1194,2299483.0,1592815.0,489348.38,190952.47,108391.85
1195,2314038.2,1587847.4,629828.56,196377.05,173136.33
1196,2308945.2,1587169.0,631558.06,196578.12,175545.94
1197,2308300.8,1585137.2,599542.4,196378.05,165820.4
1198,2309479.2,1585256.6,568790.2,193664.55,156259.78
1199,2308232.0,1585289.8,570720.25,193722.08,150646.55
1200,2303337.2,1585932.6,546303.8,193537.55,134571.5
1201,2300851.0,1586807.0,543284.0,190892.73,126118.164
1202,2300719.5,1592759.6,516999.5,190782.83,115445.26
1203,2299287.0,1593803.5,482383.38,190879.78,104365.87
1204,2295559.0,1593849.0,463671.9,188478.78,99081.87
1205,2289861.0,1595675.8,436016.4,185658.6,88871.01
1206,2311784.0,1586631.1,608765.75,195489.89,163188.02
1207,2309687.5,1584890.8,615625.7,196514.7,167496.1
1208,2308116.8,1585296.9,578102.6,193624.39,153476.78
1209,2304645.0,1585601.8,558334.44,193621.45,145097.66
1210,2299203.0,1589164.6,522025.66,196207.97,125675.055
1211,2299000.5,1592320.0,497699.16,196353.77,117244.02
1212,2298828.0,1592818.4,492563.84,191144.66,109680.766
1213,2289897.0,1594610.8,456691.4,185820.78,91080.414
1214,2290696.2,1596087.5,447698.47,185650.58,86698.734
1215,2288239.0,1597729.6,417053.06,190337.67,81863.26
1216,2282557.5,1598940.6,394994.9,190471.62,77878.09
1217,2281322.0,1594881.8,369393.97,193024.23,74679.805
1218,2314536.8,1599231.6,788457.4,207096.48,194834.22
1219,2298874.2,1585926.1,845153.3,228515.19,193766.88
1220,2296204.2,1586741.6,836606.4,221907.44,193643.77
1221,2299157.5,1587867.0,797543.56,213055.97,196689.5
1222,2299937.8,1587646.2,766803.4,209411.5,196759.4
1223,2303644.8,1587450.8,727566.7,199340.47,196815.17
1224,2307908.2,1590065.8,687273.25,196725.5,191326.2
1225,2309919.0,1590314.6,657615.4,196689.64,183323.92
1226,2311249.5,1585062.6,621170.06,196494.42,167031.25
1227,2309268.5,1585471.4,593868.9,196369.97,155769.34
1228,2305088.2,1585684.8,554731.5,193694.31,143944.64
1229,2300322.5,1586475.4,520451.75,191114.23,123817.36
1230,2308412.5,1596310.4,862341.8,231666.88,193126.03
1231,2295903.2,1586308.5,878652.44,236678.98,193798.58
1232,2298396.8,1586860.8,864387.0,229184.77,193826.83
1233,2293025.0,1586095.9,824606.56,221663.38,194015.47
1234,2299450.2,1587917.4,780139.56,215024.86,197004.6
1235,2302494.8,1587775.9,736970.3,204363.9,197044.25
1236,2305013.8,1587414.2,704206.0,196933.08,195039.97
1237,2308270.0,1590432.2,680372.4,196788.86,182846.66
1238,2310846.0,1587738.0,649089.4,196724.72,176088.75
1239,2309571.8,1585486.8,600556.44,196548.77,162773.94
1240,2308020.2,1585682.4,566608.1,193783.02,150634.22
1241,2301558.5,1586354.9,538721.56,193597.75,132872.4
1242,2306159.8,1597845.5,845310.56,224625.52,193208.31
1243,2298131.8,1588041.4,872060.25,232643.14,193816.5
1244,2292647.5,1583837.2,824085.4,224106.22,193936.19
1245,2298271.2,1588085.9,791534.7,214090.0,196951.52
1246,2299564.2,1587956.6,765246.75,204796.4,196912.88
1247,2303554.8,1587538.0,712892.1,197108.92,196935.9
1248,2308300.8,1590525.6,675529.0,196964.0,186794.84
1249,2310207.0,1587915.4,628846.4,196877.03,172969.92
1250,2309179.0,1585598.4,587036.25,196639.69,159087.34
1251,2307746.8,1586255.0,566282.4,193694.98,144986.25
1252,2300460.8,1589680.1,519113.1,191310.97,119353.45
1253,2299346.2,1593262.6,493139.78,191365.6,107735.945
1254,2310307.0,1596227.5,813839.4,214987.97,193379.73
1255,2295807.2,1586767.0,832421.56,222198.19,193962.64
1256,2298890.0,1588212.2,797503.7,214642.84,196823.77
1257,2300596.8,1587993.0,746938.5,204726.39,196970.25
1258,2304843.8,1587641.0,704715.4,196942.44,196269.78
1259,2308880.5,1590796.0,666852.3,196754.02,182305.77
1260,2311223.5,1585290.0,619288.0,196681.53,168512.1
1261,2309261.5,1585824.4,581174.0,193663.95,154681.88
1262,2304590.0,1586438.5,539314.0,193662.98,137643.23
1263,2300702.2,1590309.5,509559.6,191136.66,114669.85
1264,2300031.8,1593879.9,486097.3,191313.33,103629.06
1265,2291507.2,1595712.9,446091.22,185826.84,88778.08
1266,2312476.2,1593299.5,714822.0,196088.92,192479.0
1267,2304083.8,1587858.8,716323.8,197361.14,196855.7
1268,2309428.8,1590635.4,667115.94,196720.3,185568.5
1269,2311248.0,1588268.2,622850.44,196630.7,171485.81
1270,2308851.5,1585991.5,579171.44,193579.19,152006.05
1271,2301196.0,1586337.4,538733.44,193708.34,134454.22
1272,2300219.2,1593318.8,501169.97,191169.72,112056.28
1273,2296491.0,1594903.1,464107.66,185780.98,98004.65
1274,2290414.0,1596350.0,438288.78,185737.52,87126.195
1275,2282694.8,1597519.8,402415.2,190596.48,76572.625
1276,2281794.2,1595160.0,371224.88,193317.28,69828.81
1277,2280532.0,1598400.2,337173.62,196312.08,64295.223
1278,2310005.5,1595984.8,768364.94,201184.81,192227.25
1279,2297920.5,1588364.0,795057.6,215824.25,196870.06
1280,2300260.2,1588306.9,742746.75,204118.89,196905.69
1281,2304750.2,1590828.9,694446.25,196847.2,190455.6
1282,2307571.2,1591045.8,644657.3,196832.45,178412.77
1283,2309257.0,1586106.2,591799.1,196481.7,158686.1
1284,2308193.8,1586380.1,564104.94,193727.05,145874.08
1285,2300120.0,1590335.4,511617.62,191190.6,116233.734
1286,2299524.2,1594543.9,474262.88,191259.05,100734.8
1287,2290982.5,1596406.9,442832.9,185787.16,87375.87
1288,2284127.2,1598573.5,405709.34,190693.34,79720.27
1289,2279791.2,1596631.6,379915.53,193270.5,75202.984
1290,2318146.2,1601702.5,726428.94,195900.88,194129.28
1291,2300448.8,1588943.8,797307.1,217716.8,196701.42
1292,2300431.0,1588684.9,778359.75,207563.38,196817.61
1293,2301523.0,1589218.9,754155.75,202550.98,196763.06
1294,2306424.5,1591591.9,722910.8,196817.08,191689.12
1295,2308969.0,1591289.4,684362.9,196869.06,184612.47
1296,2310235.8,1588572.9,635584.6,196804.9,175525.58
1297,2310275.2,1586255.2,602768.5,196615.3,161343.33
1298,2308825.2,1586665.4,574442.94,193705.42,153683.34
1299,2304960.0,1586951.4,544735.2,191035.44,136024.14
1300,2300729.0,1590586.4,516834.94,191202.52,118260.39
1301,2310523.2,1597742.2,833409.25,218473.98,193363.33
1302,2296318.5,1585431.9,840677.9,225453.27,193945.95
1303,2299661.2,1586226.8,801803.6,221432.69,194071.89
1304,2301123.2,1589031.9,761781.44,207554.42,196914.34
1305,2300676.5,1588708.6,740878.6,203322.94,197069.34
1306,2306592.8,1591825.4,720137.06,196755.92,189383.25
1307,2311293.0,1591794.5,652122.7,196714.34,177190.8
1308,2309428.5,1588996.2,624298.0,196684.84,167889.4
1309,2308480.5,1586992.2,567154.25,193737.55,146592.77
1310,2301555.5,1587249.2,539794.56,193813.44,133455.5
1311,2300561.5,1593615.9,507871.28,191099.2,118540.31
1312,2295199.2,1596613.0,470127.56,185645.2,99701.92
1313,2315205.2,1593824.6,712846.7,194973.45,190336.12
1314,2301534.2,1588937.1,733342.25,196896.66,195991.28
1315,2308027.5,1591538.4,683223.1,196831.47,189022.75
1316,2311444.2,1591789.4,652993.06,196905.81,178830.88
1317,2309058.2,1586505.2,599734.9,196620.19,163452.77
1318,2308240.0,1587077.2,580411.75,193824.33,150683.31
1319,2305145.2,1587842.5,550880.8,190817.81,135294.03
1320,2301734.8,1593987.6,506810.28,191160.0,114874.55
1321,2300523.2,1595381.2,475371.5,188530.86,102859.4
1322,2291365.5,1597037.0,444924.5,185818.55,88545.0
1323,2287897.0,1598044.5,426505.72,185691.3,84332.8
1324,2286356.0,1599510.9,407797.22,190479.22,78882.73
1325,2312479.5,1598039.5,802454.4,207061.44,193194.5
1326,2296803.5,1584963.2,830871.7,223063.14,193929.28
1327,2300527.5,1589315.8,771683.4,209250.45,196956.47
1328,2301988.5,1589018.8,725388.2,203363.14,196953.0
1329,2308997.0,1592046.9,682319.1,196742.44,182887.67
1330,2312276.0,1589375.0,645314.25,196686.25,172669.92
1331,2310444.5,1586695.6,617418.1,196547.14,164696.6
1332,2306091.8,1587351.4,556740.56,191055.56,140887.94
1333,2302288.0,1588085.5,527069.94,196412.69,128520.34
1334,2301644.0,1594239.9,506561.8,191275.9,115274.516
1335,2300449.8,1595637.0,479288.75,191274.72,100673.22
1336,2291224.8,1597257.1,450300.53,185824.38,90848.38
1337,2312193.5,1596491.1,851936.1,226662.22,193047.03
1338,2296189.8,1586946.0,879120.5,234180.39,193876.12
1339,2296497.0,1589501.0,850125.7,219535.95,193780.64
1340,2300744.5,1589635.2,782988.8,211072.7,196937.34
1341,2301395.8,1589260.9,743690.2,201079.55,196899.47
1342,2308784.8,1592144.0,680277.56,196896.56,187707.75
1343,2313349.5,1589557.2,627544.75,196715.3,171631.16
1344,2309215.5,1587705.6,586244.9,196360.5,154487.5
1345,2301766.5,1588101.4,542373.3,191021.25,130930.46
1346,2300630.8,1591551.9,511053.25,191201.66,115251.88
1347,2299725.2,1595912.4,473422.9,188593.61,100578.05
1348,2291471.5,1599578.2,450831.94,185845.88,90767.65
1349,2313219.2,1594540.9,675242.9,196214.48,181051.28
1350,2311286.2,1592266.1,654498.44,196884.14,179988.84
1351,2310094.5,1589753.9,622495.3,196734.19,167705.25
1352,2308856.5,1587706.6,562858.6,193775.56,146166.05
1353,2301294.2,1591561.8,512201.1,191085.95,119158.02
1354,2298116.5,1596082.5,480413.88,191332.5,99455.055
1355,2290892.5,1598492.9,427855.06,185574.6,86232.69
1356,2283079.5,1599858.2,405543.75,188135.06,76322.2
1357,2282697.0,1597990.2,366497.12,196062.95,69555.04
1358,2282943.8,1599731.2,335599.06,196592.61,67051.38
1359,2287382.2,1602968.9,306770.84,196803.64,66580.09
1360,2288325.2,1598465.5,275368.88,199439.81,68816.14
1361,2316519.8,1599375.9,562882.44,196176.77,148438.14
1362,2305591.2,1587986.1,555660.4,191173.64,139273.1
1363,2301128.8,1591625.0,510876.5,191425.34,116491.14
1364,2297765.8,1596342.1,470617.72,186106.92,97883.04
1365,2290144.5,1598618.9,431764.56,185888.14,83909.945
1366,2283025.0,1599557.6,402589.4,190794.12,77830.914
1367,2282026.5,1597074.4,365366.84,196175.61,69009.16
1368,2282581.2,1598553.5,346631.28,196377.48,64430.348
1369,2286005.2,1602067.0,320324.75,196881.44,66833.67
1370,2288846.2,1600673.5,298071.78,196785.8,66464.3
1371,2289081.5,1598440.6,276605.16,199592.19,69033.11
1372,2294512.0,1597454.9,244200.5,197352.12,69018.82
1373,2321726.0,1605338.1,530012.6,192597.83,135424.5
1374,2309440.5,1587756.1,577397.06,194103.6,152104.27
1375,2302760.5,1588069.0,543985.9,191379.81,133317.47
1376,2300782.5,1595334.6,499938.75,191840.03,107912.85
1377,2294682.0,1597026.6,455743.97,186166.53,92591.42
1378,2286871.0,1599244.2,425211.94,186085.3,82885.44
1379,2281439.2,1598676.0,395016.9,191004.27,77009.75
1380,2281800.8,1600314.1,354359.56,196657.48,64559.125
1381,2285711.2,1601574.2,325838.62,197018.62,66780.805
1382,2288881.5,1601156.2,293445.5,197052.28,68910.65
1383,2289766.5,1598777.5,267303.44,199874.39,69015.27
1384,2297148.0,1597049.9,236766.88,197681.3,68707.45
1385,2296120.8,1587936.4,832389.56,220502.0,194481.19
1386,2299441.8,1590381.1,798744.94,217821.9,194562.11
1387,2300421.0,1590001.9,780780.0,215773.34,194595.12
1388,2301150.0,1590337.0,763355.56,207282.12,197441.36
1389,2304722.5,1589909.4,728981.44,199879.47,197459.34
1390,2304171.8,1589846.8,721879.3,197476.86,194157.7
1391,2311599.0,1593395.5,686895.9,197175.0,180867.9
1392,2311961.5,1590757.1,660682.5,197058.72,170605.5
1393,2311889.5,1587946.1,612734.3,196998.67,164000.0
1394,2309292.2,1587928.8,579649.4,194233.67,153519.44
1395,2308766.8,1588214.1,561471.2,191461.12,143555.12
1396,2313436.0,1593846.0,717142.06,196771.11,195543.72
1397,2301275.8,1590026.9,737467.4,201168.36,197371.33
1398,2307313.0,1592967.4,709329.94,197256.98,194889.4
1399,2311287.8,1593014.5,669802.8,197354.7,182865.75
1400,2306973.0,1590442.4,635216.06,197166.47,172717.42
1401,2310849.5,1588542.2,590956.5,196864.66,157365.25
1402,2309438.8,1588116.1,578782.9,191371.34,150433.5
1403,2305396.8,1588726.1,550617.4,191366.9,134680.53
1404,2302059.8,1589316.4,521969.53,191656.44,120141.164
1405,2302179.8,1595809.9,509307.8,191802.31,109124.43
1406,2296458.5,1597880.0,470661.47,188846.44,95844.31
1407,2291745.8,1600748.1,448776.62,186291.47,88838.72
1408,2313117.0,1589421.8,594092.56,196218.17,156433.88
1409,2310192.2,1588189.8,578734.0,194266.88,152879.28
1410,2305875.2,1588532.9,553321.3,194141.48,142031.81
1411,2304645.8,1590193.0,529369.44,191340.78,117705.94
1412,2300932.5,1595604.8,498434.8,191738.17,108605.04
1413,2297948.8,1597157.6,468348.1,186235.75,96981.02
1414,2290732.0,1598747.8,440291.16,186138.14,87318.375
1415,2287196.5,1599908.5,419213.06,188391.9,83054.945
1416,2282388.2,1599352.4,401182.34,190985.11,73635.52
1417,2283046.5,1597926.1,379559.75,193809.02,69799.4
1418,2282543.8,1599313.6,347281.06,196745.17,64523.914
1419,2285831.2,1602308.5,324946.12,197053.55,67157.99
