Index,Body of Size Rank 1 Area,Body of Size Rank 2 Area,Body of Size Rank 3 Area,Body of Size Rank 4 Area,Body of Size Rank 5 Area
1506,299265.03,226110.75,117712.32,60535.336,47003.617
1507,301335.03,225806.95,117683.18,60560.117,46972.094
1508,301378.4,226685.14,117637.79,60554.234,46980.6
1509,302535.1,227330.1,117448.08,60551.637,47873.91
1510,300618.53,228339.02,117442.055,59587.59,46863.406
1511,300624.28,227319.25,117362.945,58614.555,46922.69
1512,301552.88,227041.83,117194.875,58627.836,46973.68
1513,302682.25,227186.38,115098.58,57658.43,46984.12
1514,302773.28,229206.56,116937.09,57579.05,48086.395
1515,302071.66,229785.62,118034.52,60038.562,48307.676
1516,299334.4,226563.84,117742.02,60521.46,46181.61
1517,299384.56,226054.0,117763.375,60576.586,47026.223
1518,301577.94,225763.28,117693.37,60566.43,46964.766
1519,303631.38,228653.3,117573.27,59582.836,46916.047
1520,300647.88,227455.3,117519.555,59604.496,47916.746
1521,301728.97,228366.8,117417.016,59644.977,45895.395
1522,300763.75,227398.27,117322.35,58657.953,47001.17
1523,302877.44,227241.02,115103.89,57681.723,47025.707
1524,302877.9,227097.66,116010.93,57642.316,48069.637
1525,301827.06,229309.5,116978.13,57603.0,48120.285
1526,301725.84,228511.02,115971.01,59532.22,48161.71
1527,301718.4,230977.52,117712.76,59772.285,48088.066
1528,296419.38,226859.16,117728.67,59548.957,46147.223
1529,297405.6,226441.73,117806.7,59552.008,46185.2
1530,298400.4,226410.48,117809.91,60591.65,46189.027
1531,299393.28,226207.22,117825.46,60616.555,47047.21
1532,301512.8,225894.47,117822.875,60638.062,47057.273
1533,302662.12,227633.0,117680.51,59620.477,46981.168
1534,301715.5,227531.64,117573.51,60645.453,47973.02
1535,300909.94,228435.83,117475.94,59637.17,45912.79
1536,301896.53,227372.5,117423.195,58716.38,51022.32
1537,302987.88,227293.08,116214.53,57725.688,47066.64
1538,302947.5,228235.56,117064.695,57689.137,48123.863
1539,303679.3,229720.11,118297.3,61307.816,48658.523
1540,302757.62,228717.28,117651.47,59639.375,46988.21
1541,300740.78,228417.81,117578.57,59680.684,47985.035
1542,300837.88,228452.64,117536.6,59698.93,45977.598
1543,302812.56,227343.14,116374.15,58743.062,47084.137
1544,301861.22,227285.17,116163.8,57713.336,47084.78
1545,302838.03,229349.14,117107.125,57676.836,48149.69
1546,301847.8,229371.86,117034.945,58612.984,48186.754
1547,299982.03,226724.58,116047.88,59577.54,48247.61
1548,297932.84,225998.94,117099.555,59599.227,47306.32
1549,298125.6,226099.7,117113.18,59653.645,46369.344
1550,298073.8,226337.53,116138.06,59722.336,46464.348
1551,306012.66,230707.98,119645.6,61589.39,49252.305
1552,301752.62,225989.34,117840.77,60709.047,47098.254
1553,301874.88,227873.47,117769.16,59674.97,47054.33
1554,301076.22,228570.89,117639.266,59702.805,47025.285
1555,301050.78,228539.33,117598.44,59746.934,46003.234
1556,301935.62,227473.72,117416.2,58765.316,47086.043
1557,301909.1,227297.9,115256.586,57778.0,47124.332
1558,302979.7,228236.3,117122.59,57715.312,48185.12
1559,302041.4,229628.92,117103.43,58657.0,48228.56
1560,300995.94,228555.42,116088.98,59615.684,48245.33
1561,300079.0,225874.33,117124.516,59613.348,46288.152
1562,299116.47,226319.06,118176.914,59679.777,46374.26
1563,302047.62,230075.78,118848.03,59907.914,48267.77
1564,296666.9,226940.8,117881.07,59648.688,46259.48
1565,297625.78,226771.67,117951.55,60679.1,46340.742
1566,299826.94,226336.55,117973.03,60735.93,47151.918
1567,301820.1,226171.72,117957.88,60746.69,47138.926
1568,303045.0,227806.05,117785.7,59719.438,47083.906
1569,302173.3,227599.47,117733.7,60762.797,48065.69
1570,302191.88,228623.44,117642.73,59802.906,46052.902
1571,301159.3,227445.4,117512.414,58857.465,47117.92
1572,302087.7,227599.16,116255.75,57782.695,47158.023
1573,303130.56,228353.6,117203.04,57781.574,48220.105
1574,302174.94,229547.7,117145.63,58684.484,48278.098
1575,297729.47,226730.84,117987.26,60694.06,46287.18
1576,299763.12,226344.81,118004.555,60765.55,47157.83
1577,301982.34,225986.2,117930.11,60755.492,47121.777
1578,303111.47,228002.88,117840.39,59749.312,47071.023
1579,302204.03,228646.44,117735.85,60762.52,48060.086
1580,302437.94,228501.06,117661.02,59783.94,46031.824
1581,302433.66,227549.28,117626.47,59843.363,47112.83
1582,303385.94,227440.44,117521.35,58820.805,47115.26
1583,303363.56,227555.44,115293.89,57797.55,47154.305
1584,303323.16,227414.25,116246.65,57789.164,48136.496
1585,302262.3,229647.86,117206.734,57748.32,48266.42
1586,304260.34,229886.38,120673.625,61524.0,48713.59
1587,299892.72,226556.8,118027.88,60782.445,47210.01
1588,300909.06,226371.16,118012.56,60805.754,47178.24
1589,301853.44,227236.89,117985.36,60791.863,47183.7
1590,303054.47,228091.94,117917.625,60795.562,47169.176
1591,303114.66,228948.52,117860.23,59782.902,48129.82
1592,301234.2,228814.81,117786.61,59833.38,47114.484
1593,301267.34,228866.14,117753.47,59858.777,46087.887
1594,301383.62,228686.28,117564.766,58787.844,47115.086
1595,302448.16,227718.23,117595.31,58855.176,47182.016
1596,303472.03,227528.39,115404.28,57852.043,47227.387
1597,303486.44,227532.02,116344.49,57845.11,48265.023
1598,302868.0,230384.12,118296.2,60255.523,48537.12
1599,298041.38,225791.5,118033.2,60767.43,46331.996
1600,299930.8,226705.86,118105.2,60807.37,46382.625
1601,300920.88,226443.42,118115.67,60835.68,47223.008
1602,302065.12,226264.78,118036.41,60843.746,47219.508
1603,302224.4,227151.17,118043.195,60861.78,47230.688
1604,303399.7,229030.75,117903.61,59809.793,48156.098
1605,303413.6,228805.28,118859.336,60841.48,48135.09
1606,302498.34,228811.84,117819.53,59910.684,46134.312
1607,301576.28,228802.42,117763.945,59899.96,46144.875
1608,302570.94,227659.9,117646.555,58919.527,47234.64
1609,302560.53,227636.19,116503.05,58894.64,47249.992
1610,303104.44,228249.81,117769.16,60550.773,47861.54
1611,300227.78,226676.6,118164.11,60830.66,46421.12
1612,300237.28,226601.31,118141.33,60850.27,47255.44
1613,301318.34,226307.72,118142.03,60883.523,47270.67
1614,302421.66,227195.36,118081.45,60859.875,47231.46
1615,303426.22,228086.67,117969.34,59853.55,47177.805
1616,302408.9,227852.08,117896.1,60886.445,48204.75
1617,301488.94,228898.19,117853.97,59905.75,46121.34
1618,301558.38,228896.9,117811.79,59925.18,46166.07
1619,302572.97,227733.53,117681.61,58902.53,47220.273
1620,302456.47,227667.67,115519.3,58933.523,47257.99
1621,302448.06,227574.61,116397.54,57885.01,48305.406
1622,302846.56,230348.9,118538.09,60341.69,47614.94
1623,299070.38,226847.16,118169.47,60845.42,46427.53
1624,300173.2,226661.89,118295.03,60901.832,47296.793
1625,301320.12,226484.06,118162.61,60932.4,47293.543
1626,302500.66,227288.0,118118.5,60919.996,47286.41
1627,303577.78,228197.33,118051.56,59885.223,47241.117
1628,302700.5,227932.06,117939.03,60945.156,48233.75
1629,301761.88,228922.56,117914.27,59968.508,46206.43
1630,301725.22,228766.44,117873.69,59972.21,46191.598
1631,301579.78,227828.03,117773.36,58960.22,47282.906
1632,302520.1,227835.84,115604.086,58966.86,47306.06
1633,302640.3,227711.64,116495.52,57941.523,48357.125
1634,303036.03,230564.64,117708.46,60569.348,47773.727
1635,300223.6,226901.06,118212.24,60930.977,46285.703
1636,301325.7,226614.5,118222.27,60951.9,47339.547
1637,302448.3,227480.69,118201.92,60960.55,47323.414
1638,302588.94,228230.75,118139.0,59939.91,47291.28
1639,303736.62,229150.06,118002.625,59929.758,48265.754
1640,301857.78,228863.5,117948.195,59954.28,47214.6
1641,301933.78,228974.39,117926.0,60002.68,46225.45
1642,302901.78,227761.42,117815.18,59006.797,47310.71
1643,302959.7,227796.05,116647.73,58959.664,47308.535
1644,302893.34,227740.05,116522.97,57967.332,48392.535
1645,303892.47,229781.16,117480.53,57908.793,48452.625
1646,303307.97,228473.58,117992.99,60843.117,48059.168
1647,302389.2,226502.16,118226.39,60990.19,47371.926
1648,302590.2,227209.94,118190.984,60985.133,47366.043
1649,302690.3,228194.16,117046.3,61007.516,48315.47
1650,301756.75,228921.53,118038.54,59998.094,47264.56
1651,301792.56,227832.81,117923.17,60047.016,46259.723
1652,302854.75,227830.72,117831.016,59019.31,47363.395
1653,303944.28,227818.0,115604.04,57992.52,47376.75
1654,303927.94,228882.12,116593.36,59485.844,48440.137
1655,303969.5,230104.11,117516.336,57937.656,48482.48
1656,302963.94,229059.17,116437.88,58924.113,48531.293
1657,301992.06,227208.22,116420.29,59881.805,48552.66
1658,304265.4,232916.64,118730.92,61041.547,49234.523
1659,297413.6,228992.27,117682.875,59805.574,46313.35
1660,298407.22,229015.23,118860.61,60851.188,46334.984
1661,298399.0,229032.61,119036.625,59835.9,47419.12
1662,298380.75,229591.17,118107.95,59888.61,47420.86
1663,297384.53,228574.56,118211.164,59928.438,47421.13
1664,298427.1,227278.03,118303.09,59942.516,46497.01
1665,300520.5,226859.81,118360.43,61005.438,46353.52
1666,301502.62,226930.47,118334.82,61041.734,47400.773
1667,302723.8,227387.83,118278.7,61051.062,47374.863
1668,303851.5,228260.58,118172.56,60020.355,48354.117
1669,301900.56,229137.05,118064.51,60075.02,47312.566
1670,300587.7,226994.17,118275.88,60894.023,47287.07
1671,300793.44,226974.9,118396.21,61047.566,47427.9
1672,301826.44,226722.56,118368.73,61076.457,47420.34
1673,302982.28,227379.95,118252.96,61050.39,47396.707
1674,304066.53,229373.42,118184.99,59997.824,48340.848
1675,302017.88,229208.56,118072.914,61081.176,48302.06
1676,302006.22,229167.34,118087.73,60080.105,46303.684
1677,301985.06,229316.69,117967.94,60063.293,47294.47
1678,303051.6,227811.7,117914.914,59052.277,47314.766
1679,304048.25,228004.27,115765.5,59110.453,47379.6
1680,303035.16,227984.23,116687.39,58054.844,48469.086
1681,300603.25,230868.34,118233.19,61320.152,47400.508
1682,298399.06,229243.84,118905.53,60896.574,46393.21
1683,299496.88,229055.66,118997.695,60934.043,46392.367
1684,298612.5,228896.73,119169.99,59919.58,47472.816
1685,298778.66,229858.47,118159.55,59957.73,47487.297
1686,298779.53,229661.11,118288.055,59991.414,47519.523
1687,297703.06,227461.28,118370.71,59997.234,47495.555
1688,298825.88,227252.34,118403.1,61014.844,46622.363
1689,300810.12,227222.02,118452.37,61062.105,46625.965
1690,300735.84,226965.14,118435.84,61097.656,47455.51
1691,301701.03,226892.3,118441.86,61135.285,47486.504
1692,301711.0,226763.23,118433.9,61151.547,47466.727
1693,300537.5,227094.84,118295.8,60907.695,46394.875
1694,298608.06,226348.17,118429.47,61073.035,46570.547
1695,299709.03,227155.23,118457.99,61097.92,46600.33
1696,300751.3,227000.08,118490.22,61111.83,47487.91
1697,301837.38,226923.61,118467.81,61161.31,47495.023
1698,303064.25,227591.89,118403.516,61145.92,47474.21
1699,303136.94,227578.66,118356.39,61106.453,47405.938
1700,303319.7,228444.69,118228.8,61159.59,47373.395
1701,302319.0,229282.89,118232.89,60149.453,47391.066
1702,302400.25,229318.84,118174.164,60173.062,46371.656
1703,302504.8,228206.42,118101.16,59160.31,47479.543
1704,303415.44,228154.88,116882.06,59175.16,47499.37
1705,304007.4,229774.9,118154.25,60864.164,48108.566
1706,302002.06,227020.75,118501.73,61181.12,47499.42
1707,303187.53,227565.3,118481.805,61194.387,47504.293
1708,303209.53,227666.58,118419.2,61174.406,47484.34
1709,303351.7,227413.95,118308.9,61202.73,48481.316
1710,302348.4,229319.64,118244.484,60179.984,47434.184
1711,302365.7,229458.23,118201.04,60209.312,46398.484
1712,302360.38,228163.02,118141.04,59182.38,47478.49
1713,304356.56,228126.38,115955.445,59214.094,47506.36
1714,303329.88,228248.62,116826.164,59200.14,47513.9
1715,304498.56,229155.31,116815.6,58140.676,48593.43
1716,304526.5,230379.23,117794.055,58081.086,48646.324
1717,302116.97,230317.3,117791.305,61666.203,48820.484
1718,298851.88,229077.39,119303.11,60028.477,47552.824
1719,298863.28,230077.61,118338.22,60062.254,47570.367
1720,298839.97,230070.88,118417.445,60101.176,47586.51
1721,297802.12,228614.2,118552.2,60128.215,46678.92
1722,298901.4,226442.83,118582.914,61182.887,46715.035
1723,300982.3,227343.25,118632.28,61229.152,46734.875
1724,301059.2,227070.23,118638.39,61244.45,47583.734
1725,302087.47,227902.64,118572.13,61256.07,47576.734
1726,303209.97,227779.28,118530.695,61250.652,47546.957
1727,303281.53,228435.38,117354.195,61272.215,48540.812
1728,302310.34,229514.02,118333.125,60244.508,47480.465
1729,300757.12,227374.38,118459.05,61049.36,46560.895
1730,298943.56,226320.69,118614.8,61199.516,46718.695
1731,300032.78,227408.08,118660.64,61247.625,46610.707
1732,302232.9,227136.03,118628.75,61284.26,47591.75
1733,302194.5,227081.11,118611.96,61271.562,47572.473
1734,304558.7,228700.67,118506.195,60237.777,47526.734
1735,303425.2,228593.55,117383.65,61293.36,48568.6
1736,302394.03,229541.05,118395.055,60292.92,47506.17
1737,302532.88,228526.62,118334.7,60313.742,46515.57
1738,303638.38,228395.03,116133.8,59297.54,47584.11
1739,304718.47,228290.16,115980.95,59280.387,47598.94
1740,304598.97,228442.1,116931.22,58216.535,48676.27
1741,304210.75,228877.19,118388.625,61159.87,48345.082
1742,302353.62,227030.92,118666.27,61325.145,47624.617
1743,304550.2,229008.23,118570.195,60249.35,47585.883
1744,303647.3,228475.08,117389.305,61306.777,48592.42
1745,302696.3,229602.83,118387.836,60330.34,46491.91
1746,302824.2,228461.25,118333.17,60365.055,46531.996
1747,303862.0,228318.52,117107.016,59291.69,47643.2
1748,303827.78,228434.2,116990.09,58266.527,48699.668
1749,304796.88,230495.39,116902.29,58235.426,48752.09
1750,303743.6,230683.77,116847.15,59207.727,48787.97
1751,301793.6,227782.25,116838.73,60211.793,48825.652
1752,301881.75,226834.78,117941.55,60192.188,46765.363
1753,304191.0,231133.0,118975.05,60796.656,49068.04
1754,302547.5,227342.02,118741.37,61344.457,47676.984
1755,303627.78,228166.36,118712.266,61361.43,47675.113
1756,304780.1,228766.17,118643.445,60301.01,47616.254
1757,302747.47,228775.52,118519.2,60358.89,47584.613
1758,302790.06,229480.19,118451.875,60375.566,46585.465
1759,303805.0,228403.38,116191.734,59361.95,47647.34
1760,304891.12,228538.22,116079.266,59346.11,47667.754
1761,305021.2,230382.3,117995.125,58244.867,49695.598
1762,303878.5,230745.62,116909.16,58196.535,48846.26
1763,301773.5,227830.14,116866.86,60279.582,48889.78
1764,301775.94,226894.38,117997.305,60233.977,46810.97
1765,298092.53,227765.94,118647.266,60114.934,46712.348
1766,299282.75,226530.08,118812.695,61345.188,46845.66
1767,301592.66,227640.31,118813.586,61376.484,46882.992
1768,301596.5,227398.42,118814.805,61416.695,47694.3
1769,303880.16,228011.95,118765.85,61421.547,47696.72
1770,303778.16,228017.69,118720.78,61426.33,47704.938
1771,303938.5,228925.12,118619.93,61445.31,48691.703
1772,303979.16,229758.44,118556.06,61433.39,48666.527
1773,303036.75,229787.47,118486.78,60372.71,46638.977
1774,303084.16,228555.17,118467.984,60435.777,47644.105
1775,305250.28,228589.66,116245.62,59393.15,47669.37
1776,303602.94,228462.5,118677.36,61323.51,47517.625
1777,302683.56,227270.86,118798.875,61369.863,47698.05
1778,303777.62,228298.56,118820.125,61408.69,47722.98
1779,303858.66,228126.67,118798.58,61433.625,47705.703
1780,303921.25,228898.67,118706.086,60391.113,47684.33
1781,304016.22,228932.03,117562.56,61473.324,48739.645
1782,303139.75,229859.27,118595.555,60465.438,46683.36
1783,303124.6,229792.52,118534.234,60460.15,46694.137
1784,303123.47,228652.11,118469.37,59415.434,47702.723
1785,304069.0,228677.94,116248.0,59454.297,47754.305
1786,305270.8,228689.39,116168.055,59453.734,47743.79
1787,305322.06,229644.52,117104.336,58341.094,48850.613
1788,304344.7,231609.45,118323.45,61026.703,48170.168
1789,298625.0,227919.48,118834.53,60309.918,46834.438
1790,299686.4,227936.36,118910.805,60355.05,46905.797
1791,300816.88,227845.84,118909.79,61466.234,46917.715
1792,301817.94,227576.75,118923.88,61470.387,47771.453
1793,302759.06,227507.97,118942.766,61486.523,47786.85
1794,304424.84,227186.05,118880.336,61488.875,47753.395
1795,304055.72,228105.52,118824.35,61481.92,47751.76
1796,304188.78,229084.89,118773.664,60437.445,47705.32
1797,304296.25,228821.05,118702.23,61527.492,48767.184
1798,303310.12,229910.34,118608.82,60515.723,46748.07
1799,303322.7,228770.33,118610.84,60536.934,46783.004
1800,303624.03,228315.9,118630.57,61183.316,47299.08
1801,299687.4,228002.75,118927.58,60374.363,46920.758
1802,299658.44,227818.62,118963.04,61486.64,46962.844
1803,301855.66,227590.7,118993.0,61550.914,47838.773
1804,302986.28,227596.64,118979.66,61554.6,47833.12
1805,304120.28,228392.2,118949.21,61529.395,47819.254
1806,304180.9,228108.62,118938.9,61557.7,47799.137
1807,304117.12,229246.75,118829.04,60489.613,48815.86
1808,304160.44,228006.22,118740.234,61576.145,48816.227
1809,303153.88,229818.77,118731.586,60560.355,46776.395
1810,303261.62,229032.0,118672.88,60579.71,46818.69
1811,304434.16,228844.34,118570.02,59511.418,47848.992
1812,301396.03,230230.86,118589.55,61197.31,47559.523
1813,299919.66,230757.3,118762.09,60378.6,47877.39
1814,299962.5,229353.78,118903.58,60423.496,47903.88
1815,298800.12,229188.58,118982.445,60437.3,47886.695
1816,300931.16,227951.1,119028.54,61546.2,47019.797
1817,302041.62,227820.06,119065.914,61574.168,47874.793
1818,303150.2,227575.61,119056.77,61587.27,47871.098
1819,303193.5,228450.34,119016.79,61620.32,47887.6
1820,305457.3,228184.98,118945.41,61586.25,47830.992
1821,304580.75,228034.78,117760.625,60566.85,47801.273
1822,303561.97,230131.42,118771.7,60600.1,46859.723
1823,304607.72,228767.89,118743.48,60632.75,46922.7
1824,303934.28,227699.19,118953.75,61465.633,47687.07
1825,302102.9,227852.73,119110.66,61633.574,47904.555
1826,303235.28,227603.88,119090.06,61633.027,47898.695
1827,304482.8,228437.0,119054.945,61642.26,47889.445
1828,305672.16,229337.88,118953.38,60565.715,47863.105
1829,304670.8,227978.14,119949.86,60606.824,47824.434
1830,303590.25,230076.48,118822.51,60641.61,46894.438
1831,303655.78,229023.73,118767.99,60679.07,46782.89
1832,304759.12,228922.06,116460.31,59615.04,47897.77
1833,304692.25,228998.81,116400.37,59618.516,47906.867
1834,305875.0,230139.89,118283.875,58414.695,48982.543
1835,304859.03,231256.84,117268.76,58409.43,49097.11
1836,304384.25,233161.53,119102.03,62040.39,49071.594
1837,300125.12,230123.88,119727.48,61489.11,46902.742
1838,301027.53,230004.88,119838.98,61521.21,47910.7
1839,300084.78,230935.75,118926.87,60491.625,47961.145
1840,300163.88,230656.1,119028.18,60542.496,47987.21
1841,299083.38,229390.88,119152.016,60544.363,47055.664
1842,300237.0,227232.06,119189.12,61628.95,47072.633
1843,302409.8,227964.4,119219.5,61986.652,47963.473
1844,303547.3,227733.55,119199.18,61726.133,47972.67
1845,304629.97,228696.16,119150.87,61724.188,47953.938
1846,305703.2,229313.86,119087.97,60635.742,47925.6
1847,304774.94,228266.19,117851.375,60655.156,48971.55
1848,298791.53,229326.66,119012.81,61443.547,46954.75
1849,299176.6,229414.08,119100.89,60551.105,48007.94
1850,300308.72,227188.61,119212.64,61686.742,47151.273
1851,301291.06,228108.3,119235.07,61719.977,46916.793
1852,303514.4,227747.44,119218.5,61732.484,48002.832
1853,303444.5,228640.66,119179.58,61759.72,48003.145
1854,305798.53,229568.66,119138.766,60672.51,47959.066
1855,304733.28,228400.64,117938.44,60680.67,48994.535
1856,303744.72,230456.45,119000.734,60743.34,47043.01
1857,303932.03,229092.12,118908.914,60780.02,47107.62
1858,305117.53,229060.1,116618.16,59706.37,47987.145
1859,305158.7,229191.4,116519.0,59720.336,47984.184
1860,303725.3,227820.78,119286.35,61782.098,48031.48
1861,304874.88,228797.33,119247.89,61791.746,47992.453
1862,305989.94,229400.19,119148.92,60700.062,47934.72
1863,304942.22,229489.44,119113.8,60726.133,47930.984
1864,305044.38,230475.94,120060.125,60745.1,47885.438
1865,305200.2,230433.9,119999.54,60742.9,47827.145
1866,305209.5,229360.98,117839.87,60791.383,47923.285
1867,305097.94,229238.1,116685.36,59755.47,48037.613
1868,306176.0,229313.02,116590.72,59769.766,48027.92
1869,306195.56,230352.42,117570.93,58632.586,49179.625
1870,306340.28,230469.58,117504.734,58613.582,49199.707
1871,306768.7,231794.88,120401.55,62010.152,49416.31
1872,300563.4,229838.08,119234.016,60670.45,48111.918
1873,299540.72,229534.67,119370.46,60675.75,47187.426
1874,300521.38,227208.36,119349.016,61779.723,47208.863
1875,301710.22,228257.64,119393.4,61838.67,46984.414
1876,302768.4,228211.73,119419.35,61856.902,48073.9
1877,304910.22,228021.16,119350.72,61813.883,48024.887
1878,303905.3,227894.61,119368.93,61872.062,48092.105
1879,305065.12,228756.48,119338.625,61860.727,48087.582
1880,306350.34,229770.9,119281.28,60775.37,48047.926
1881,305162.78,229667.8,119210.34,60772.336,49071.348
1882,304103.38,230610.66,119079.14,60808.035,47967.27
1883,302496.0,229265.3,119355.9,61723.92,47950.81
1884,301616.38,228360.84,119408.13,61844.74,47242.75
1885,302829.9,228142.81,119451.67,61874.57,48122.395
1886,303963.38,228069.42,119458.42,61894.3,48119.582
1887,305308.97,228939.05,119415.04,61896.266,48101.98
1888,306358.03,228670.22,119356.56,61892.46,48112.734
1889,306355.4,229732.61,119270.19,61888.03,48028.824
1890,305355.47,228482.03,119214.4,60856.438,48060.97
1891,304376.6,230493.36,119146.15,60905.26,47231.406
1892,304455.28,229635.53,119093.73,60916.113,47249.773
1893,305481.47,229482.78,116794.36,59835.05,48106.582
1894,305483.16,229431.4,116784.12,59850.832,48120.164
1895,304225.84,230864.0,119745.03,62446.77,47713.37
1896,301622.47,230460.92,120031.1,61750.836,47119.71
1897,301745.12,230435.16,120119.5,61741.836,47119.266
1898,300607.88,230408.58,120284.71,60714.066,48174.54
1899,300675.16,231271.42,120347.65,60721.15,48177.504
1900,299640.2,231257.19,119343.984,60771.887,48202.773
1901,300876.06,231176.95,119357.77,60777.09,48227.918
1902,301033.22,229768.78,119470.36,60798.67,48178.746
1903,299882.5,228704.95,119470.04,60780.125,47324.695
1904,302126.16,228547.02,119548.13,61952.93,47104.35
1905,303177.75,228248.67,119553.26,61972.48,48206.945
1906,304388.47,228169.11,119549.766,61999.633,48192.953
1907,300888.5,231088.0,119212.18,60581.57,48085.1
1908,299780.7,231185.86,119344.266,60797.695,48207.883
1909,300932.5,231177.83,119436.05,60816.457,48229.82
1910,299832.5,229849.34,119526.48,60841.805,48230.52
1911,302004.1,228538.92,119604.24,62004.64,47118.582
1912,303129.38,228467.7,119591.21,62000.184,48221.938
1913,304206.9,228162.05,119564.74,62012.91,48230.652
1914,305431.7,229055.31,119543.45,62027.42,48214.305
1915,305628.6,230019.69,119431.16,62025.305,48158.633
1916,304708.56,230790.17,119337.31,60992.887,48154.87
1917,304760.0,229618.64,119265.98,61012.13,47389.703
1918,306944.6,229561.28,116972.85,59966.47,48202.8
1919,305254.3,228225.98,119273.836,61753.902,47757.383
1920,301088.78,228540.78,119626.71,62032.652,47147.48
1921,303395.72,228487.0,119638.51,62060.07,48263.03
1922,304486.4,229155.77,119603.19,62080.176,48251.06
1923,306781.34,229006.16,119562.7,62062.86,48233.723
1924,304784.78,230860.88,119378.7,60988.496,48163.887
1925,304814.12,230897.03,119354.07,61010.758,47394.844
1926,305890.22,229814.03,118206.336,61072.527,47418.56
1927,306883.1,229590.8,117000.61,59967.855,48230.95
1928,306907.38,229521.55,116972.22,60001.88,48230.855
1929,305765.5,229763.47,117938.65,59965.684,49388.17
1930,306996.12,230747.64,117874.375,58839.85,49419.754
1931,302745.3,230742.52,119327.97,61803.125,47869.18
1932,301204.9,230210.02,119587.14,60911.844,48327.62
1933,301198.94,227748.48,119706.93,62053.406,47219.152
1934,302236.47,228580.48,119702.86,62076.566,47196.863
1935,304537.78,228497.44,119711.84,62128.84,48329.383
1936,304680.97,229328.14,119688.17,62134.582,48315.773
1937,305973.8,230051.84,119574.65,61027.277,48279.94
1938,306138.5,228985.08,119493.55,61039.766,48223.54
1939,305035.6,230923.56,119408.27,61091.715,47490.875
1940,304991.22,229789.28,118219.91,61102.824,47147.86
1941,307232.1,229797.73,118310.07,60058.84,48282.84
1942,306058.9,229651.55,116838.85,59994.816,49411.023
1943,306055.9,232088.25,119185.26,61683.758,48853.664
1944,300060.3,231685.6,119574.29,60958.96,48383.72
1945,301296.7,231262.62,119637.29,60978.133,48369.207
1946,301350.53,227813.2,119785.28,62110.08,47482.316
1947,302512.7,228651.28,119803.5,62142.895,47245.742
1948,304822.0,228398.33,119795.2,62174.133,48360.543
1949,304822.88,229394.67,119791.58,62194.67,48354.85
1950,306182.8,230153.95,119656.6,61069.23,48318.3
1951,305215.38,228711.19,119554.25,61151.47,48292.08
1952,305196.1,231120.38,119468.04,61146.535,47548.36
1953,306294.03,229857.86,118276.83,60058.926,48308.582
1954,307326.34,229672.81,117051.89,60083.19,48339.387
1955,300390.72,231352.03,119658.32,60957.65,48497.348
1956,301570.5,230279.25,119723.11,60973.98,48373.324
1957,301496.06,230354.45,119693.04,60962.766,48534.52
1958,301477.78,227696.1,119831.125,62161.742,47525.96
1959,301524.22,228914.61,119893.984,62190.36,47560.55
1960,302675.94,228789.69,119873.77,62219.023,48395.168
1961,303776.56,228759.78,119906.555,62215.523,48415.23
1962,304963.62,229606.44,119839.58,62250.234,48423.45
1963,304988.8,229541.75,119857.516,62245.55,48419.133
1964,307399.4,229385.11,119788.19,62239.203,48410.418
1965,306323.88,230304.86,119725.3,61150.957,48359.355
1966,300282.1,230183.94,119691.8,62003.94,47431.594
1967,300536.97,230226.58,119842.02,61056.008,48448.19
1968,301577.12,228030.98,119862.61,62165.312,47559.133
1969,302760.5,228934.33,119956.6,62275.082,48425.242
1970,303828.9,228713.12,119928.09,62274.31,48439.152
1971,305087.22,229746.17,119918.81,62295.3,48467.074
1972,305058.03,229543.52,119903.57,62309.453,48444.516
1973,307398.47,229225.97,119826.39,62274.62,48413.58
1974,307490.28,230508.8,119797.95,61153.223,48369.48
1975,305349.6,230131.8,119714.26,61216.797,48364.383
1976,305385.38,231260.88,119673.055,61245.297,48388.89
1977,305403.88,231388.6,119638.64,61232.793,47693.652
1978,305881.8,228585.73,119674.31,61977.664,48078.926
1979,301725.97,230190.02,119974.69,62260.605,47350.21
1980,302788.0,228931.58,119956.19,62283.32,48435.75
1981,304048.44,228846.14,119985.29,62308.684,48472.68
1982,305262.72,229784.9,119997.53,62347.99,48514.0
1983,306449.28,229673.22,119972.76,62342.24,48519.277
1984,306548.03,230377.38,119846.04,61223.426,48445.664
1985,306681.84,229207.14,120903.44,61262.973,48428.793
1986,306804.84,231457.97,119751.64,61321.3,48409.254
1987,306761.66,229963.47,118575.4,61335.78,47753.324
1988,305596.2,230231.33,118476.97,60201.895,48453.293
1989,306643.9,230067.47,117312.305,60223.875,48464.273
1990,307353.3,230545.2,119586.03,62011.89,49066.54
1991,301878.2,229346.83,120056.79,62340.38,47408.797
1992,303060.66,229026.62,120075.375,62372.582,47389.9
1993,305455.34,228805.94,120077.805,62405.83,48548.38
1994,305547.44,228833.88,120067.72,62401.68,48514.066
1995,307942.03,229523.89,120019.9,62394.477,48508.49
1996,307964.22,230552.05,119976.4,61263.418,48486.17
1997,305691.38,229305.62,119853.2,61327.15,48474.195
1998,305708.7,231381.39,119816.54,61354.227,47811.797
1999,305680.6,230192.81,119746.76,61365.88,47843.44
2000,308092.1,230331.4,117445.734,60284.016,48513.95
2001,308036.66,230118.88,117341.08,60268.56,48505.88
2002,306962.4,235544.34,119158.63,61699.918,49899.625
